dim,prec,M,N_total,N_per_dim,tol,max_sp,subprob,npts,size1,size2,size3,cells,off1,off2,off3
2,d,10000000,9998244,3162,1e-06,2500,1362,2500,664,11,1,7304,477,1073,0
2,d,10000000,9998244,3162,1e-06,2500,1363,2500,664,11,1,7304,1117,1073,0
2,d,10000000,9998244,3162,1e-06,2500,1364,2500,660,11,1,7260,1757,1073,0
2,d,10000000,9998244,3162,1e-06,2500,1365,2500,628,11,1,6908,2397,1073,0
2,d,10000000,9998244,3162,1e-06,2500,1366,2500,3169,15,1,47535,-3,1073,0
2,d,10000000,9998244,3162,1e-06,2500,1367,2500,647,11,1,7117,462,1077,0
2,d,10000000,9998244,3162,1e-06,2500,1368,2500,632,11,1,6952,1085,1077,0
2,d,10000000,9998244,3162,1e-06,2500,1369,2500,648,11,1,7128,1693,1077,0
2,d,10000000,9998244,3162,1e-06,2500,1370,2500,631,11,1,6941,2318,1077,0
2,d,10000000,9998244,3162,1e-06,2500,1371,2500,3169,15,1,47535,-2,1077,0
2,d,10000000,9998244,3162,1e-06,2500,1372,2500,662,11,1,7282,381,1081,0
2,d,10000000,9998244,3162,1e-06,2500,1373,2500,663,11,1,7293,1021,1081,0
2,d,10000000,9998244,3162,1e-06,2500,1374,2500,632,11,1,6952,1661,1081,0
2,d,10000000,9998244,3162,1e-06,2500,1375,2500,642,11,1,7062,2274,1081,0
2,d,10000000,9998244,3162,1e-06,2500,1376,2500,3170,15,1,47550,-3,1081,0
2,d,10000000,9998244,3162,1e-06,2500,1377,2500,629,11,1,6919,349,1085,0
2,d,10000000,9998244,3162,1e-06,2500,1378,2500,648,11,1,7128,957,1085,0
2,d,10000000,9998244,3162,1e-06,2500,1379,2500,659,11,1,7249,1581,1085,0
2,d,10000000,9998244,3162,1e-06,2500,1380,2500,648,11,1,7128,2221,1085,0
2,d,10000000,9998244,3162,1e-06,2500,1381,2500,3170,15,1,47550,-3,1085,0
2,d,10000000,9998244,3162,1e-06,2500,1382,2500,648,11,1,7128,301,1089,0
2,d,10000000,9998244,3162,1e-06,2500,1383,2500,663,11,1,7293,925,1089,0
2,d,10000000,9998244,3162,1e-06,2500,1384,2500,632,11,1,6952,1565,1089,0
2,d,10000000,9998244,3162,1e-06,2500,1385,2500,625,11,1,6875,2180,1089,0
2,d,10000000,9998244,3162,1e-06,2500,1386,2500,3170,15,1,47550,-3,1089,0
2,d,10000000,9998244,3162,1e-06,2500,1387,2500,648,11,1,7128,253,1093,0
2,d,10000000,9998244,3162,1e-06,2500,1388,2500,647,11,1,7117,878,1093,0
2,d,10000000,9998244,3162,1e-06,2500,1389,2500,632,11,1,6952,1501,1093,0
2,d,10000000,9998244,3162,1e-06,2500,1390,2500,648,11,1,7128,2109,1093,0
2,d,10000000,9998244,3162,1e-06,2500,1391,2500,3170,15,1,47550,-3,1093,0
2,d,10000000,9998244,3162,1e-06,2500,1392,2500,662,11,1,7282,206,1097,0
2,d,10000000,9998244,3162,1e-06,2500,1393,2500,648,11,1,7128,845,1097,0
2,d,10000000,9998244,3162,1e-06,2500,1394,2500,662,11,1,7282,1469,1097,0
2,d,10000000,9998244,3162,1e-06,2500,1395,2500,631,11,1,6941,2109,1097,0
2,d,10000000,9998244,3162,1e-06,2500,1396,2500,3170,15,1,47550,-3,1097,0
2,d,10000000,9998244,3162,1e-06,2500,1397,2500,648,11,1,7128,173,1101,0
2,d,10000000,9998244,3162,1e-06,2500,1398,2500,646,11,1,7106,799,1101,0
2,d,10000000,9998244,3162,1e-06,2500,1399,2500,646,11,1,7106,1423,1101,0
2,d,10000000,9998244,3162,1e-06,2500,1400,2500,648,11,1,7128,2045,1101,0
2,d,10000000,9998244,3162,1e-06,2500,1401,2500,3170,15,1,47550,-3,1101,0
2,d,10000000,9998244,3162,1e-06,2500,1402,2500,646,11,1,7106,126,1105,0
2,d,10000000,9998244,3162,1e-06,2500,1403,2500,648,11,1,7128,749,1105,0
2,d,10000000,9998244,3162,1e-06,2500,1404,2500,631,11,1,6941,1373,1105,0
2,d,10000000,9998244,3162,1e-06,2500,1405,2500,647,11,1,7117,1981,1105,0
2,d,10000000,9998244,3162,1e-06,2500,1406,2500,3170,15,1,47550,-3,1105,0
2,d,10000000,9998244,3162,1e-06,2500,1407,2500,615,11,1,6765,93,1109,0
2,d,10000000,9998244,3162,1e-06,2500,1408,2500,662,11,1,7282,687,1109,0
2,d,10000000,9998244,3162,1e-06,2500,1409,2500,647,11,1,7117,1326,1109,0
2,d,10000000,9998244,3162,1e-06,2500,1410,2500,647,11,1,7117,1950,1109,0
2,d,10000000,9998244,3162,1e-06,2500,1411,2500,3170,15,1,47550,-3,1109,0
2,d,10000000,9998244,3162,1e-06,2500,1412,2500,647,11,1,7117,29,1113,0
2,d,10000000,9998244,3162,1e-06,2500,1413,2500,632,11,1,6952,653,1113,0
2,d,10000000,9998244,3162,1e-06,2500,1414,2500,647,11,1,7117,1262,1113,0
2,d,10000000,9998244,3162,1e-06,2500,1415,2500,653,11,1,7183,1895,1113,0
2,d,10000000,9998244,3162,1e-06,2500,1416,2500,632,11,1,6952,2525,1113,0
2,d,10000000,9998244,3162,1e-06,2500,1417,2500,3170,15,1,47550,-3,1113,0
2,d,10000000,9998244,3162,1e-06,2500,1418,2500,663,11,1,7293,589,1117,0
2,d,10000000,9998244,3162,1e-06,2500,1419,2500,663,11,1,7293,1229,1117,0
2,d,10000000,9998244,3162,1e-06,2500,1420,2500,648,11,1,7128,1869,1117,0
2,d,10000000,9998244,3162,1e-06,2500,1421,2500,630,11,1,6930,2493,1117,0
2,d,10000000,9998244,3162,1e-06,2500,1422,2500,3170,15,1,47550,-3,1117,0
2,d,10000000,9998244,3162,1e-06,2500,1423,2500,648,11,1,7128,557,1121,0
2,d,10000000,9998244,3162,1e-06,2500,1424,2500,647,11,1,7117,1182,1121,0
2,d,10000000,9998244,3162,1e-06,2500,1425,2500,645,11,1,7095,1805,1121,0
2,d,10000000,9998244,3162,1e-06,2500,1426,2500,632,11,1,6952,2429,1121,0
2,d,10000000,9998244,3162,1e-06,2500,1427,2500,3170,15,1,47550,-3,1121,0
2,d,10000000,9998244,3162,1e-06,2500,1428,2500,647,11,1,7117,478,1125,0
2,d,10000000,9998244,3162,1e-06,2500,1429,2500,647,11,1,7117,1102,1125,0
2,d,10000000,9998244,3162,1e-06,2500,1430,2500,648,11,1,7128,1725,1125,0
2,d,10000000,9998244,3162,1e-06,2500,1431,2500,631,11,1,6941,2350,1125,0
2,d,10000000,9998244,3162,1e-06,2500,1432,2500,3170,15,1,47550,-3,1125,0
2,d,10000000,9998244,3162,1e-06,2500,1433,2500,632,11,1,6952,413,1129,0
2,d,10000000,9998244,3162,1e-06,2500,1434,2500,647,11,1,7117,1021,1129,0
2,d,10000000,9998244,3162,1e-06,2500,1435,2500,646,11,1,7106,1647,1129,0
2,d,10000000,9998244,3162,1e-06,2500,1436,2500,631,11,1,6941,2270,1129,0
2,d,10000000,9998244,3162,1e-06,2500,1437,2500,3170,15,1,47550,-3,1129,0
2,d,10000000,9998244,3162,1e-06,2500,1438,2500,657,11,1,7227,333,1133,0
2,d,10000000,9998244,3162,1e-06,2500,1439,2500,631,11,1,6941,974,1133,0
2,d,10000000,9998244,3162,1e-06,2500,1440,2500,678,11,1,7458,1583,1133,0
2,d,10000000,9998244,3162,1e-06,2500,1441,2500,648,11,1,7128,2237,1133,0
2,d,10000000,9998244,3162,1e-06,2500,1442,2500,3170,15,1,47550,-3,1133,0
2,d,10000000,9998244,3162,1e-06,2500,1443,2500,632,11,1,6952,333,1137,0
2,d,10000000,9998244,3162,1e-06,2500,1444,2500,646,11,1,7106,943,1137,0
2,d,10000000,9998244,3162,1e-06,2500,1445,2500,646,11,1,7106,1567,1137,0
2,d,10000000,9998244,3162,1e-06,2500,1446,2500,662,11,1,7282,2191,1137,0
2,d,10000000,9998244,3162,1e-06,2500,1447,2500,3170,15,1,47550,-3,1137,0
2,d,10000000,9998244,3162,1e-06,2500,1448,2500,648,11,1,7128,269,1141,0
2,d,10000000,9998244,3162,1e-06,2500,1449,2500,648,11,1,7128,893,1141,0
2,d,10000000,9998244,3162,1e-06,2500,1450,2500,662,11,1,7282,1518,1141,0
2,d,10000000,9998244,3162,1e-06,2500,1451,2500,632,11,1,6952,2157,1141,0
2,d,10000000,9998244,3162,1e-06,2500,1452,2500,3170,15,1,47550,-3,1141,0
2,d,10000000,9998244,3162,1e-06,2500,1453,2500,651,11,1,7161,237,1145,0
2,d,10000000,9998244,3162,1e-06,2500,1454,2500,647,11,1,7117,877,1145,0
2,d,10000000,9998244,3162,1e-06,2500,1455,2500,630,11,1,6930,1502,1145,0
2,d,10000000,9998244,3162,1e-06,2500,1456,2500,648,11,1,7128,2109,1145,0
2,d,10000000,9998244,3162,1e-06,2500,1457,2500,3170,15,1,47550,-3,1145,0
2,d,10000000,9998244,3162,1e-06,2500,1458,2500,645,11,1,7095,190,1149,0
2,d,10000000,9998244,3162,1e-06,2500,1459,2500,648,11,1,7128,813,1149,0
2,d,10000000,9998244,3162,1e-06,2500,1460,2500,631,11,1,6941,1453,1149,0
2,d,10000000,9998244,3162,1e-06,2500,1461,2500,632,11,1,6952,2061,1149,0
2,d,10000000,9998244,3162,1e-06,2500,1462,2500,3170,15,1,47550,-3,1149,0
2,d,10000000,9998244,3162,1e-06,2500,1463,2500,632,11,1,6952,141,1153,0
2,d,10000000,9998244,3162,1e-06,2500,1464,2500,647,11,1,7117,750,1153,0
2,d,10000000,9998244,3162,1e-06,2500,1465,2500,647,11,1,7117,1374,1153,0
2,d,10000000,9998244,3162,1e-06,2500,1466,2500,648,11,1,7128,1997,1153,0
2,d,10000000,9998244,3162,1e-06,2500,1467,2500,3170,15,1,47550,-3,1153,0
2,d,10000000,9998244,3162,1e-06,2500,1468,2500,646,11,1,7106,94,1157,0
2,d,10000000,9998244,3162,1e-06,2500,1469,2500,646,11,1,7106,718,1157,0
2,d,10000000,9998244,3162,1e-06,2500,1470,2500,631,11,1,6941,1341,1157,0
2,d,10000000,9998244,3162,1e-06,2500,1471,2500,660,11,1,7260,1952,1157,0
2,d,10000000,9998244,3162,1e-06,2500,1472,2500,3170,15,1,47550,-3,1157,0
2,d,10000000,9998244,3162,1e-06,2500,1473,2500,660,11,1,7260,32,1161,0
2,d,10000000,9998244,3162,1e-06,2500,1474,2500,631,11,1,6941,670,1161,0
2,d,10000000,9998244,3162,1e-06,2500,1475,2500,645,11,1,7095,1278,1161,0
2,d,10000000,9998244,3162,1e-06,2500,1476,2500,647,11,1,7117,1901,1161,0
2,d,10000000,9998244,3162,1e-06,2500,1477,2500,630,11,1,6930,2526,1161,0
2,d,10000000,9998244,3162,1e-06,2500,1478,2500,3169,15,1,47535,-2,1161,0
2,d,10000000,9998244,3162,1e-06,2500,1479,2500,646,11,1,7106,591,1165,0
2,d,10000000,9998244,3162,1e-06,2500,1480,2500,647,11,1,7117,1214,1165,0
2,d,10000000,9998244,3162,1e-06,2500,1481,2500,648,11,1,7128,1837,1165,0
2,d,10000000,9998244,3162,1e-06,2500,1482,2500,663,11,1,7293,2461,1165,0
2,d,10000000,9998244,3162,1e-06,2500,1483,2500,3170,15,1,47550,-3,1165,0
2,d,10000000,9998244,3162,1e-06,2500,1484,2500,648,11,1,7128,589,1169,0
2,d,10000000,9998244,3162,1e-06,2500,1485,2500,646,11,1,7106,1214,1169,0
2,d,10000000,9998244,3162,1e-06,2500,1486,2500,662,11,1,7282,1837,1169,0
2,d,10000000,9998244,3162,1e-06,2500,1487,2500,630,11,1,6930,2479,1169,0
2,d,10000000,9998244,3162,1e-06,2500,1488,2500,3170,15,1,47550,-3,1169,0
2,d,10000000,9998244,3162,1e-06,2500,1489,2500,648,11,1,7128,557,1173,0
2,d,10000000,9998244,3162,1e-06,2500,1490,2500,632,11,1,6952,1181,1173,0
2,d,10000000,9998244,3162,1e-06,2500,1491,2500,664,11,1,7304,1789,1173,0
2,d,10000000,9998244,3162,1e-06,2500,1492,2500,632,11,1,6952,2429,1173,0
2,d,10000000,9998244,3162,1e-06,2500,1493,2500,3170,15,1,47550,-3,1173,0
2,d,10000000,9998244,3162,1e-06,2500,1494,2500,659,11,1,7249,512,1177,0
2,d,10000000,9998244,3162,1e-06,2500,1495,2500,632,11,1,6952,1149,1177,0
2,d,10000000,9998244,3162,1e-06,2500,1496,2500,631,11,1,6941,1757,1177,0
2,d,10000000,9998244,3162,1e-06,2500,1497,2500,663,11,1,7293,2366,1177,0
2,d,10000000,9998244,3162,1e-06,2500,1498,2500,3170,15,1,47550,-3,1177,0
2,d,10000000,9998244,3162,1e-06,2500,1499,2500,647,11,1,7117,461,1181,0
2,d,10000000,9998244,3162,1e-06,2500,1500,2500,645,11,1,7095,1085,1181,0
2,d,10000000,9998244,3162,1e-06,2500,1501,2500,648,11,1,7128,1709,1181,0
2,d,10000000,9998244,3162,1e-06,2500,1502,2500,631,11,1,6941,2334,1181,0
2,d,10000000,9998244,3162,1e-06,2500,1503,2500,3170,15,1,47550,-3,1181,0
2,d,10000000,9998244,3162,1e-06,2500,1504,2500,648,11,1,7128,397,1185,0
2,d,10000000,9998244,3162,1e-06,2500,1505,2500,647,11,1,7117,1021,1185,0
2,d,10000000,9998244,3162,1e-06,2500,1506,2500,646,11,1,7106,1646,1185,0
2,d,10000000,9998244,3162,1e-06,2500,1507,2500,647,11,1,7117,2269,1185,0
2,d,10000000,9998244,3162,1e-06,2500,1508,2500,3170,15,1,47550,-3,1185,0
2,d,10000000,9998244,3162,1e-06,2500,1509,2500,646,11,1,7106,382,1189,0
2,d,10000000,9998244,3162,1e-06,2500,1510,2500,664,11,1,7304,1005,1189,0
2,d,10000000,9998244,3162,1e-06,2500,1511,2500,661,11,1,7271,1646,1189,0
2,d,10000000,9998244,3162,1e-06,2500,1512,2500,661,11,1,7271,2286,1189,0
2,d,10000000,9998244,3162,1e-06,2500,1513,2500,3170,15,1,47550,-3,1189,0
2,d,10000000,9998244,3162,1e-06,2500,1514,2500,645,11,1,7095,367,1193,0
2,d,10000000,9998244,3162,1e-06,2500,1515,2500,632,11,1,6952,989,1193,0
2,d,10000000,9998244,3162,1e-06,2500,1516,2500,664,11,1,7304,1597,1193,0
2,d,10000000,9998244,3162,1e-06,2500,1517,2500,647,11,1,7117,2237,1193,0
2,d,10000000,9998244,3162,1e-06,2500,1518,2500,3170,15,1,47550,-3,1193,0
2,d,10000000,9998244,3162,1e-06,2500,1519,2500,661,11,1,7271,320,1197,0
2,d,10000000,9998244,3162,1e-06,2500,1520,2500,632,11,1,6952,957,1197,0
2,d,10000000,9998244,3162,1e-06,2500,1521,2500,639,11,1,7029,1574,1197,0
2,d,10000000,9998244,3162,1e-06,2500,1522,2500,659,11,1,7249,2193,1197,0
2,d,10000000,9998244,3162,1e-06,2500,1523,2500,3170,15,1,47550,-3,1197,0
2,d,10000000,9998244,3162,1e-06,2500,1524,2500,648,11,1,7128,301,1201,0
2,d,10000000,9998244,3162,1e-06,2500,1525,2500,662,11,1,7282,927,1201,0
2,d,10000000,9998244,3162,1e-06,2500,1526,2500,662,11,1,7282,1566,1201,0
2,d,10000000,9998244,3162,1e-06,2500,1527,2500,632,11,1,6952,2205,1201,0
2,d,10000000,9998244,3162,1e-06,2500,1528,2500,3170,15,1,47550,-3,1201,0
2,d,10000000,9998244,3162,1e-06,2500,1529,2500,631,11,1,6941,270,1205,0
2,d,10000000,9998244,3162,1e-06,2500,1530,2500,675,11,1,7425,882,1205,0
2,d,10000000,9998244,3162,1e-06,2500,1531,2500,677,11,1,7447,1536,1205,0
2,d,10000000,9998244,3162,1e-06,2500,1532,2500,647,11,1,7117,2190,1205,0
2,d,10000000,9998244,3162,1e-06,2500,1533,2500,3168,15,1,47520,-2,1205,0
2,d,10000000,9998244,3162,1e-06,2500,1534,2500,678,11,1,7458,270,1209,0
2,d,10000000,9998244,3162,1e-06,2500,1535,2500,648,11,1,7128,925,1209,0
2,d,10000000,9998244,3162,1e-06,2500,1536,2500,631,11,1,6941,1550,1209,0
2,d,10000000,9998244,3162,1e-06,2500,1537,2500,662,11,1,7282,2157,1209,0
2,d,10000000,9998244,3162,1e-06,2500,1538,2500,3169,15,1,47535,-2,1209,0
2,d,10000000,9998244,3162,1e-06,2500,1539,2500,647,11,1,7117,254,1213,0
2,d,10000000,9998244,3162,1e-06,2500,1540,2500,612,11,1,6732,877,1213,0
2,d,10000000,9998244,3162,1e-06,2500,1541,2500,648,11,1,7128,1469,1213,0
2,d,10000000,9998244,3162,1e-06,2500,1542,2500,629,11,1,6919,2094,1213,0
2,d,10000000,9998244,3162,1e-06,2500,1543,2500,3169,15,1,47535,-2,1213,0
2,d,10000000,9998244,3162,1e-06,2500,1544,2500,631,11,1,6941,158,1217,0
2,d,10000000,9998244,3162,1e-06,2500,1545,2500,647,11,1,7117,766,1217,0
2,d,10000000,9998244,3162,1e-06,2500,1546,2500,648,11,1,7128,1389,1217,0
2,d,10000000,9998244,3162,1e-06,2500,1547,2500,662,11,1,7282,2014,1217,0
2,d,10000000,9998244,3162,1e-06,2500,1548,2500,3169,15,1,47535,-2,1217,0
2,d,10000000,9998244,3162,1e-06,2500,1549,2500,664,11,1,7304,109,1221,0
2,d,10000000,9998244,3162,1e-06,2500,1550,2500,631,11,1,6941,749,1221,0
2,d,10000000,9998244,3162,1e-06,2500,1551,2500,632,11,1,6952,1357,1221,0
2,d,10000000,9998244,3162,1e-06,2500,1552,2500,645,11,1,7095,1967,1221,0
2,d,10000000,9998244,3162,1e-06,2500,1553,2500,3170,15,1,47550,-3,1221,0
2,d,10000000,9998244,3162,1e-06,2500,1554,2500,658,11,1,7238,49,1225,0
2,d,10000000,9998244,3162,1e-06,2500,1555,2500,648,11,1,7128,685,1225,0
2,d,10000000,9998244,3162,1e-06,2500,1556,2500,663,11,1,7293,1309,1225,0
2,d,10000000,9998244,3162,1e-06,2500,1557,2500,662,11,1,7282,1949,1225,0
2,d,10000000,9998244,3162,1e-06,2500,1558,2500,3170,15,1,47550,-3,1225,0
2,d,10000000,9998244,3162,1e-06,2500,1559,2500,648,11,1,7128,61,1229,0
2,d,10000000,9998244,3162,1e-06,2500,1560,2500,662,11,1,7282,685,1229,0
2,d,10000000,9998244,3162,1e-06,2500,1561,2500,648,11,1,7128,1325,1229,0
2,d,10000000,9998244,3162,1e-06,2500,1562,2500,663,11,1,7293,1949,1229,0
2,d,10000000,9998244,3162,1e-06,2500,1563,2500,3170,15,1,47550,-3,1229,0
2,d,10000000,9998244,3162,1e-06,2500,1564,2500,646,11,1,7106,63,1233,0
2,d,10000000,9998244,3162,1e-06,2500,1565,2500,646,11,1,7106,685,1233,0
2,d,10000000,9998244,3162,1e-06,2500,1566,2500,648,11,1,7128,1309,1233,0
2,d,10000000,9998244,3162,1e-06,2500,1567,2500,648,11,1,7128,1933,1233,0
2,d,10000000,9998244,3162,1e-06,2500,1568,2500,3170,15,1,47550,-3,1233,0
2,d,10000000,9998244,3162,1e-06,2500,1569,2500,631,11,1,6941,14,1237,0
2,d,10000000,9998244,3162,1e-06,2500,1570,2500,643,11,1,7073,621,1237,0
2,d,10000000,9998244,3162,1e-06,2500,1571,2500,647,11,1,7117,1246,1237,0
2,d,10000000,9998244,3162,1e-06,2500,1572,2500,664,11,1,7304,1869,1237,0
2,d,10000000,9998244,3162,1e-06,2500,1573,2500,631,11,1,6941,2510,1237,0
2,d,10000000,9998244,3162,1e-06,2500,1574,2500,3170,15,1,47550,-3,1237,0
2,d,10000000,9998244,3162,1e-06,2500,1575,2500,661,11,1,7271,575,1241,0
2,d,10000000,9998244,3162,1e-06,2500,1576,2500,663,11,1,7293,1213,1241,0
2,d,10000000,9998244,3162,1e-06,2500,1577,2500,632,11,1,6952,1853,1241,0
2,d,10000000,9998244,3162,1e-06,2500,1578,2500,647,11,1,7117,2461,1241,0
2,d,10000000,9998244,3162,1e-06,2500,1579,2500,3170,15,1,47550,-3,1241,0
2,d,10000000,9998244,3162,1e-06,2500,1580,2500,648,11,1,7128,557,1245,0
2,d,10000000,9998244,3162,1e-06,2500,1581,2500,616,11,1,6776,1181,1245,0
2,d,10000000,9998244,3162,1e-06,2500,1582,2500,647,11,1,7117,1773,1245,0
2,d,10000000,9998244,3162,1e-06,2500,1583,2500,664,11,1,7304,2397,1245,0
2,d,10000000,9998244,3162,1e-06,2500,1584,2500,3170,15,1,47550,-3,1245,0
2,d,10000000,9998244,3162,1e-06,2500,1585,2500,647,11,1,7117,494,1249,0
2,d,10000000,9998244,3162,1e-06,2500,1586,2500,662,11,1,7282,1118,1249,0
2,d,10000000,9998244,3162,1e-06,2500,1587,2500,632,11,1,6952,1757,1249,0
2,d,10000000,9998244,3162,1e-06,2500,1588,2500,648,11,1,7128,2365,1249,0
2,d,10000000,9998244,3162,1e-06,2500,1589,2500,3170,15,1,47550,-3,1249,0
2,d,10000000,9998244,3162,1e-06,2500,1590,2500,632,11,1,6952,461,1253,0
2,d,10000000,9998244,3162,1e-06,2500,1591,2500,648,11,1,7128,1069,1253,0
2,d,10000000,9998244,3162,1e-06,2500,1592,2500,646,11,1,7106,1694,1253,0
2,d,10000000,9998244,3162,1e-06,2500,1593,2500,647,11,1,7117,2318,1253,0
2,d,10000000,9998244,3162,1e-06,2500,1594,2500,3170,15,1,47550,-3,1253,0
2,d,10000000,9998244,3162,1e-06,2500,1595,2500,648,11,1,7128,397,1257,0
2,d,10000000,9998244,3162,1e-06,2500,1596,2500,661,11,1,7271,1022,1257,0
2,d,10000000,9998244,3162,1e-06,2500,1597,2500,632,11,1,6952,1661,1257,0
2,d,10000000,9998244,3162,1e-06,2500,1598,2500,660,11,1,7260,2270,1257,0
2,d,10000000,9998244,3162,1e-06,2500,1599,2500,3170,15,1,47550,-3,1257,0
2,d,10000000,9998244,3162,1e-06,2500,1600,2500,648,11,1,7128,381,1261,0
2,d,10000000,9998244,3162,1e-06,2500,1601,2500,632,11,1,6952,1005,1261,0
2,d,10000000,9998244,3162,1e-06,2500,1602,2500,664,11,1,7304,1613,1261,0
2,d,10000000,9998244,3162,1e-06,2500,1603,2500,632,11,1,6952,2253,1261,0
2,d,10000000,9998244,3162,1e-06,2500,1604,2500,3170,15,1,47550,-3,1261,0
2,d,10000000,9998244,3162,1e-06,2500,1605,2500,647,11,1,7117,333,1265,0
2,d,10000000,9998244,3162,1e-06,2500,1606,2500,648,11,1,7128,957,1265,0
2,d,10000000,9998244,3162,1e-06,2500,1607,2500,647,11,1,7117,1581,1265,0
2,d,10000000,9998244,3162,1e-06,2500,1608,2500,663,11,1,7293,2205,1265,0
2,d,10000000,9998244,3162,1e-06,2500,1609,2500,3169,15,1,47535,-2,1265,0
2,d,10000000,9998244,3162,1e-06,2500,1610,2500,646,11,1,7106,301,1269,0
2,d,10000000,9998244,3162,1e-06,2500,1611,2500,630,11,1,6930,926,1269,0
2,d,10000000,9998244,3162,1e-06,2500,1612,2500,656,11,1,7216,1533,1269,0
2,d,10000000,9998244,3162,1e-06,2500,1613,2500,664,11,1,7304,2173,1269,0
2,d,10000000,9998244,3162,1e-06,2500,1614,2500,3169,15,1,47535,-3,1269,0
2,d,10000000,9998244,3162,1e-06,2500,1615,2500,664,11,1,7304,253,1273,0
2,d,10000000,9998244,3162,1e-06,2500,1616,2500,661,11,1,7271,894,1273,0
2,d,10000000,9998244,3162,1e-06,2500,1617,2500,645,11,1,7095,1533,1273,0
2,d,10000000,9998244,3162,1e-06,2500,1618,2500,648,11,1,7128,2157,1273,0
2,d,10000000,9998244,3162,1e-06,2500,1619,2500,3170,15,1,47550,-3,1273,0
2,d,10000000,9998244,3162,1e-06,2500,1620,2500,662,11,1,7282,239,1277,0
2,d,10000000,9998244,3162,1e-06,2500,1621,2500,648,11,1,7128,877,1277,0
2,d,10000000,9998244,3162,1e-06,2500,1622,2500,632,11,1,6952,1501,1277,0
2,d,10000000,9998244,3162,1e-06,2500,1623,2500,662,11,1,7282,2125,1277,0
2,d,10000000,9998244,3162,1e-06,2500,1624,2500,3170,15,1,47550,-3,1277,0
2,d,10000000,9998244,3162,1e-06,2500,1625,2500,660,11,1,7260,222,1281,0
2,d,10000000,9998244,3162,1e-06,2500,1626,2500,644,11,1,7084,861,1281,0
2,d,10000000,9998244,3162,1e-06,2500,1627,2500,632,11,1,6952,1485,1281,0
2,d,10000000,9998244,3162,1e-06,2500,1628,2500,647,11,1,7117,2094,1281,0
2,d,10000000,9998244,3162,1e-06,2500,1629,2500,3170,15,1,47550,-3,1281,0
2,d,10000000,9998244,3162,1e-06,2500,1630,2500,648,11,1,7128,189,1285,0
2,d,10000000,9998244,3162,1e-06,2500,1631,2500,658,11,1,7238,813,1285,0
2,d,10000000,9998244,3162,1e-06,2500,1632,2500,632,11,1,6952,1453,1285,0
2,d,10000000,9998244,3162,1e-06,2500,1633,2500,648,11,1,7128,2061,1285,0
2,d,10000000,9998244,3162,1e-06,2500,1634,2500,3170,15,1,47550,-3,1285,0
2,d,10000000,9998244,3162,1e-06,2500,1635,2500,631,11,1,6941,157,1289,0
2,d,10000000,9998244,3162,1e-06,2500,1636,2500,632,11,1,6952,765,1289,0
2,d,10000000,9998244,3162,1e-06,2500,1637,2500,644,11,1,7084,1376,1289,0
2,d,10000000,9998244,3162,1e-06,2500,1638,2500,646,11,1,7106,1998,1289,0
2,d,10000000,9998244,3162,1e-06,2500,1639,2500,3170,15,1,47550,-3,1289,0
2,d,10000000,9998244,3162,1e-06,2500,1640,2500,662,11,1,7282,94,1293,0
2,d,10000000,9998244,3162,1e-06,2500,1641,2500,639,11,1,7029,733,1293,0
2,d,10000000,9998244,3162,1e-06,2500,1642,2500,632,11,1,6952,1357,1293,0
2,d,10000000,9998244,3162,1e-06,2500,1643,2500,648,11,1,7128,1965,1293,0
2,d,10000000,9998244,3162,1e-06,2500,1644,2500,3170,15,1,47550,-3,1293,0
2,d,10000000,9998244,3162,1e-06,2500,1645,2500,642,11,1,7062,61,1297,0
2,d,10000000,9998244,3162,1e-06,2500,1646,2500,648,11,1,7128,685,1297,0
2,d,10000000,9998244,3162,1e-06,2500,1647,2500,641,11,1,7051,1316,1297,0
2,d,10000000,9998244,3162,1e-06,2500,1648,2500,646,11,1,7106,1934,1297,0
2,d,10000000,9998244,3162,1e-06,2500,1649,2500,3170,15,1,47550,-3,1297,0
2,d,10000000,9998244,3162,1e-06,2500,1650,2500,648,11,1,7128,29,1301,0
2,d,10000000,9998244,3162,1e-06,2500,1651,2500,645,11,1,7095,655,1301,0
2,d,10000000,9998244,3162,1e-06,2500,1652,2500,648,11,1,7128,1277,1301,0
2,d,10000000,9998244,3162,1e-06,2500,1653,2500,632,11,1,6952,1901,1301,0
2,d,10000000,9998244,3162,1e-06,2500,1654,2500,641,11,1,7051,2525,1301,0
2,d,10000000,9998244,3162,1e-06,2500,1655,2500,3170,15,1,47550,-3,1301,0
2,d,10000000,9998244,3162,1e-06,2500,1656,2500,631,11,1,6941,605,1305,0
2,d,10000000,9998244,3162,1e-06,2500,1657,2500,648,11,1,7128,1213,1305,0
2,d,10000000,9998244,3162,1e-06,2500,1658,2500,648,11,1,7128,1837,1305,0
2,d,10000000,9998244,3162,1e-06,2500,1659,2500,642,11,1,7062,2466,1305,0
2,d,10000000,9998244,3162,1e-06,2500,1660,2500,3170,15,1,47550,-3,1305,0
2,d,10000000,9998244,3162,1e-06,2500,1661,2500,647,11,1,7117,541,1309,0
2,d,10000000,9998244,3162,1e-06,2500,1662,2500,647,11,1,7117,1166,1309,0
2,d,10000000,9998244,3162,1e-06,2500,1663,2500,648,11,1,7128,1789,1309,0
2,d,10000000,9998244,3162,1e-06,2500,1664,2500,631,11,1,6941,2414,1309,0
